offer_id,title,job,city_id,company_id,date_id,source,contract_time,category,salary_min,salary_max,salary_avg,has_salary
774,Machine Learning / AI Developer for Industrial Laser Processes (m/f/d - all genders),,8,442,20260729,Adzuna,full_time,IT-Stellen,,,,False
775,Machine Learning Engineer ANÜ,,8,443,20260802,Adzuna,full_time,Stellen aus Gastronomie & Catering,,,,False
776,Dualer Student Data Science & Scientific Computing (w/m/x),,8,358,20260801,Adzuna,Not provided,Stellen aus Wissenschaft & Qualitätssicherung,,,,False
777,Machine Learning Engineer,,8,444,20260716,Adzuna,Not provided,Unknown,,,,False
778,"Professur für Data, AI & Transformation Management",,8,445,20260720,Adzuna,Not provided,Unknown,,,,False
779,Sachbearbeiter Business Intelligence & Datenqualität,,8,446,20260801,Adzuna,Not provided,Unknown,,,,False
780,Intern Machine Learning (all genders),,8,444,20260716,Adzuna,Not provided,Unknown,,,,False
781,Abschlussarbeit Machine Learning (all genders),,8,424,20260610,Adzuna,Not provided,Unknown,,,,False
782,Senior Applied AI Architect - Automated Driving,,8,358,20260727,Adzuna,Not provided,IT-Stellen,,,,False
783,Softwareentwickler - Machine Learning,,8,442,20260728,Adzuna,Not provided,Unknown,,,,False
784,Working Student Machine Learning (all genders),,8,444,20260716,Adzuna,Not provided,Unknown,,,,False
785,Senior Machine Learning Engineer (ASR) (all),,8,447,20260512,Adzuna,full_time,IT-Stellen,,,,False
786,Machine Learning Engineer ANÜ,,8,448,20260725,Adzuna,full_time,IT-Stellen,,,,False
787,Machine Learning Engineer ANÜ,,8,449,20260727,Adzuna,full_time,Sonstige/Allgemeine Stellen,,,,False
788,(Senior) Machine Learning Engineer,,8,450,20260716,Adzuna,full_time,Unknown,,,,False
789,Machine Learning Werkstudent/Praktikum,,8,451,20260512,Adzuna,part_time,IT-Stellen,,,,False
790,Entwickler Maschinelles Lernen / KI für industrielle Laserprozesse (m/w/d - all genders),,8,442,20260729,Adzuna,Not provided,Unknown,,,,False
791,Senior Engineer - Audio Machine Learning (18-Month Leased Labor),,8,452,20260611,Adzuna,Not provided,Unknown,,,,False
792,Internship Machine Learning (Synthetic Data Generation) (f/m/x),,8,453,20260620,Adzuna,full_time,IT-Stellen,,,,False
793,Senior Product Owner - AI & Machine Learning (f/m/x),,8,453,20260620,Adzuna,full_time,IT-Stellen,,,,False
794,"(Senior) Machine Learning Engineer, Robot Learning (m/f/d)",,8,454,20260724,Adzuna,Not provided,Unknown,70000.0,120000.0,95000.0,True
795,"Internship in Machine Learning, Visual Language (Action) Models (f/m/x)",,8,453,20260620,Adzuna,full_time,IT-Stellen,,,,False
796,Senior ML Engineer - Next-Generation Autonomous Driving (f/m/x),,8,358,20260802,Adzuna,Not provided,Unknown,,,,False
797,"(Junior) Machine Learning Engineer - System Engineering / Admin, Ingenieur",,8,176,20260729,Adzuna,Not provided,Stellen für Hochschulabsolventen,,,,False
798,Data Scientist / AI Engineer - Fokus Machine Learning & GenAI,,8,455,20260716,Adzuna,full_time,Unknown,,,,False
799,Senior AI Engineer - Human-Like Behaviour (f/m/x),,8,358,20260701,Adzuna,Not provided,Unknown,,,,False
800,(Senior) Data Scientist - KI und ML - FinTech,,8,77,20260723,Adzuna,full_time,IT-Stellen,,,,False
801,Senior Embedded AI Developer (f/m/x),,8,358,20260801,Adzuna,Not provided,Unknown,,,,False
802,Senior Applied AI / ML Engineer (f/m/x),,8,358,20260801,Adzuna,Not provided,Unknown,,,,False
803,Sachbearbeiter Business Intelligence & Datenqualität,,8,456,20260801,Adzuna,Not provided,Unknown,,,,False
804,Masterarbeit in der virtuellen Ausbildungssimulation,,8,456,20260718,Adzuna,Not provided,Unknown,,,,False
805,Fachinformatiker für Systemintegration - Digitales Lernen 2027,,8,69,20260721,Adzuna,Not provided,Stellen aus Personal & Personalbeschaffung,,,,False
806,"(Junior) Data Scientist - Datenbankentwicklung/BI, Ingenieur",,8,176,20260801,Adzuna,Not provided,Stellen für Hochschulabsolventen,,,,False
807,R&D Engineer - AI Integration (m/f/d),,8,457,20260725,Adzuna,Not provided,Unknown,,,,False
808,im Bereich Data Intelligence,,8,458,20260612,Adzuna,Not provided,Unknown,,,,False
809,Softwarearchitekt*in als Teamleitung (all genders) BigData,,8,459,20260727,Adzuna,Not provided,Unknown,,,,False
810,"(Junior) AI Application Engineer || AI Products LLM & RAG - Anwendungsentwicklung, Ingenieur",,8,176,20260729,Adzuna,Not provided,Stellen für Hochschulabsolventen,,,,False
811,"Junior GenAI Engineer - System Engineering / Admin, Ingenieur",,8,176,20260801,Adzuna,Not provided,Stellen für Hochschulabsolventen,,,,False
812,Praktikant Data Science im Bereich Engine Health Monitoring (all genders),,8,424,20260610,Adzuna,Not provided,IT-Stellen,,,,False
813,Masterarbeit über maschinelles Lernen für die Konnektivität in Non-Terrestrial Networks,,8,460,20260716,Adzuna,Not provided,Unknown,,,,False
814,PhD student in the field of development and processing of composite structures (d/f/m),,8,461,20260731,Adzuna,Not provided,Unknown,,,,False
815,Tenure Track Assistant Professor in Process Robotics in Bioprocess Engineering,,8,462,20260727,Adzuna,Not provided,Technikerstellen,,,,False
816,Softwarearchitekt*in als Teamleitung (all genders) BigData,,8,424,20260724,Adzuna,Not provided,IT-Stellen,,,,False
817,"(Junior) Agentic AI Software Engineer - Anwendungsentwicklung, Ingenieur",,8,176,20260801,Adzuna,Not provided,Stellen für Hochschulabsolventen,,,,False
818,Senior AI / ML Engineer für Technologieberatung im Bankingumfeld - Frankfurt am Main,,8,396,20260728,Adzuna,full_time,Unknown,,,,False
819,Agentic AI Engineer (f/m/x),,8,358,20260801,Adzuna,Not provided,Unknown,,,,False
820,Werkstudent Produktauffindbarkeit | Product Management,,6,463,20260701,Adzuna,Not provided,Unknown,,,,False
821,SAP Berater FI/CO,,6,464,20260607,Adzuna,Not provided,IT-Stellen,,,,False
822,SAP Berater Logistik,,6,464,20260725,Adzuna,Not provided,Unknown,,,,False
823,Principal Machine Learning Engineer (f/m/x),,6,238,20260717,Adzuna,Not provided,Unknown,,,,False
824,Principal Machine Learning Engineer (f/m/x),,6,237,20260719,Adzuna,full_time,IT-Stellen,,,,False
825,(Senior) Consultant Machine Learning,,6,465,20260512,Adzuna,full_time,IT-Stellen,,,,False
826,Werkstudent im Bereich Machine Learning & KI,,6,466,20251122,Adzuna,Not provided,IT-Stellen,,,,False
827,KI Spezialist / Machine Learning Engineer,,6,185,20260721,Adzuna,full_time,Unknown,,,,False
828,Teamlead Artificial Intelligence - MLOps / Machine Learning,,6,467,20260729,Adzuna,Not provided,Sonstige/Allgemeine Stellen,,,,False
829,Dualer Master: Junior Consultant Machine Learning,,6,468,20260317,Adzuna,full_time,IT-Stellen,24000.0,30000.0,27000.0,True
830,"Senior Fullstack Softwareentwickler KI-Lösungen, InsurTech",,6,469,20260708,Adzuna,Not provided,IT-Stellen,,,,False
831,"Data Engineer / Machine Learning Engineer - Datenbankentwicklung/BI, Ingenieur",,6,26,20260731,Adzuna,Not provided,Stellen für Hochschulabsolventen,,,,False
832,Engineer für Conversational AI,,6,470,20260726,Adzuna,Not provided,Unknown,,,,False
833,(Senior) Data Scientist - KI und ML - FinTech,,6,77,20260723,Adzuna,full_time,IT-Stellen,,,,False
834,Postdoctoral Researcher in Aerosol & Liquid Jet Dynamics,,6,471,20260727,Adzuna,Not provided,Unknown,,,,False
835,Mechatronics Engineer – Scientific Instrumentation,,6,471,20260727,Adzuna,Not provided,Technikerstellen,,,,False
836,Berufsbegleitendes Studium - Data Science & Artificial Intelligence (M.Sc.) / Master@Encavis,,6,472,20260715,Adzuna,Not provided,Unknown,,,,False
837,Berater für Digitale Transformation & KI – Ideal für Quereinsteiger,,6,440,20260721,Adzuna,part_time,IT-Stellen,,,,False
838,PhD Student – Aerosol and Aqueous Solution Chemistry,,6,471,20260722,Adzuna,Not provided,Stellen für Hochschulabsolventen,,,,False
839,Data Consultant,,6,383,20260512,Adzuna,full_time,Beraterstellen,,,,False
840,"(Junior) Data Scientist - Datenbankentwicklung/BI, Ingenieur",,6,176,20260801,Adzuna,Not provided,Stellen für Hochschulabsolventen,,,,False
841,Data Consultant,,6,382,20260716,Adzuna,full_time,Unknown,,,,False
842,Senior AI / ML Engineer für Technologieberatung im Bankingumfeld - Frankfurt am Main,,6,396,20260728,Adzuna,full_time,Unknown,,,,False
843,Werkstudent Data Science - Jobsuche & Job-Empfehlung,,6,473,20260723,Adzuna,Not provided,Unknown,,,,False
844,Duales Studium Informatik - Studienrichtung Künstliche Intelligenz,,6,474,20260711,Adzuna,Not provided,Teilzeitstellen,,,,False
845,Data Scientist,,6,383,20260702,Adzuna,full_time,Beraterstellen,,,,False
846,Data Engineer mit KI-Fokus,,6,185,20260726,Adzuna,full_time,Unknown,,,,False
847,Data Engineer mit KI-Kenntnissen,,6,185,20260717,Adzuna,full_time,Unknown,,,,False
848,Data Scientist,,6,382,20231005,Adzuna,full_time,Unknown,,,,False
849,Praktikum: Data Science,,6,383,20260512,Adzuna,full_time,Beraterstellen,,,,False
850,AI/ML Engineer – Generative AI  Legal AI,,6,475,20260727,Adzuna,part_time,Juristische Stellen,,,,False
851,"Junior AI Engineer – Conversational AI & Sales Solutions - System Engineering / Admin, Ingenieur",,6,26,20260730,Adzuna,Not provided,Stellen für Hochschulabsolventen,,,,False
852,Praktikum: Data Science,,6,382,20231005,Adzuna,full_time,Unknown,,,,False
853,Data & AI Engineer Energie & Computer Vision,,6,145,20260716,Adzuna,full_time,Unknown,,,,False
854,"E-Commerce Data, Automation & AI Manager",,6,476,20260728,Adzuna,Not provided,Unknown,,,,False
855,Manager / Berater Risikomanagement - für internationales Beratungsunternehmen,,6,396,20260729,Adzuna,full_time,Unknown,,,,False
856,Softwareentwickler Medizintechnik,,6,161,20260714,Adzuna,Not provided,Unknown,,,,False
857,Projektmanager – Künstliche Intelligenz im Gesundheitswesen,,5,477,20260801,Adzuna,Not provided,Unknown,,,,False
858,(Junior) Machine Learning Engineer,,5,393,20260512,Adzuna,full_time,IT-Stellen,,,,False
859,Senior Datenarchitekt Data & AI Strategie,,5,59,20260605,Adzuna,Not provided,Unknown,,,,False
860,Senior Machine Learning Engineer – Time Series & Forecasting,,5,393,20260512,Adzuna,full_time,IT-Stellen,,,,False
861,Postdoc Position in Autonomous Machine Learning / Computational Modeling of Cognitive Development,,5,478,20260710,Adzuna,full_time,IT-Stellen,,,,False
862,GenAI / Agentic AI Solutions Architect (all genders),,5,479,20260802,Adzuna,Not provided,Unknown,,,,False
863,(Senior) Data Scientist - KI und ML - FinTech,,5,77,20260723,Adzuna,full_time,IT-Stellen,,,,False
864,Werkstudent KI / LLM-Entwicklung mit flexiblen Arbeitszeiten,,5,480,20260723,Adzuna,part_time,Juristische Stellen,,,,False
865,Berater für Digitale Transformation & KI – Ideal für Quereinsteiger,,5,440,20260721,Adzuna,part_time,IT-Stellen,,,,False
866,"(Junior) Data Scientist - Datenbankentwicklung/BI, Ingenieur",,5,176,20260801,Adzuna,Not provided,Stellen für Hochschulabsolventen,,,,False
867,Senior AI / ML Engineer für Technologieberatung im Bankingumfeld - Frankfurt am Main,,5,396,20260728,Adzuna,full_time,Unknown,,,,False
868,AI Engineer,,5,89,20260801,Adzuna,full_time,Unknown,,,,False
869,Duales Studium Informatik B. Sc. mit Ausrichtung Künstliche Intelligenz Frankfurt am Main 2026,,5,481,20260721,Adzuna,Not provided,Teilzeitstellen,,,,False
870,Duales Studium Informatik - Studienrichtung Künstliche Intelligenz,,5,474,20260711,Adzuna,Not provided,Teilzeitstellen,,,,False
871,Cloud Architect (gn) AI & Data Solutions,,5,482,20260725,Adzuna,full_time,Unknown,,,,False
872,Junior AI Education Consultant,,5,393,20260716,Adzuna,full_time,Unknown,,,,False
873,AI / ML Lead Consultant,,5,483,20260801,Adzuna,Not provided,Beraterstellen,,,,False
874,Independent Research Group Leaders for Computational RNA Biology,,5,484,20260707,Adzuna,Not provided,Stellen aus Wissenschaft & Qualitätssicherung,,,,False
875,Cloud Solution Architect,,5,485,20260801,Adzuna,full_time,IT-Stellen,63000.0,103000.0,83000.0,True
876,Duales Studium Finance and Management B. Sc. bei Severn Consultancy,,5,486,20260603,Adzuna,Not provided,Teilzeitstellen,,,,False
877,Werkstudent AI Education,,5,393,20260512,Adzuna,part_time,IT-Stellen,,,,False
878,Duales Studium Data Science und Künstliche Intelligenz 2027,,5,487,20260715,Adzuna,Not provided,Teilzeitstellen,,,,False
879,Duales Studium Finance and Management B. Sc. bei den Rackow-Schulen Frankfurt,,5,486,20260603,Adzuna,Not provided,Teilzeitstellen,,,,False
880,Cloud Solution Architect - statworx GmbH,,5,485,20260801,Adzuna,full_time,Unknown,,,,False
881,Duales Studium Finance and Management B. Sc. bei cleversoft,,5,486,20260721,Adzuna,Not provided,Teilzeitstellen,,,,False
882,AI Engineer,,5,185,20260728,Adzuna,full_time,Unknown,,,,False
883,Praktikum im Datenservicezentrum,,5,55,20260716,Adzuna,Not provided,Unknown,,,,False
884,"Senior Data Scientist - Datenbankentwicklung/BI, Ingenieur",,5,488,20260801,Adzuna,Not provided,Stellen für Hochschulabsolventen,,,,False
885,Data & AI Education Consultant,,5,393,20260705,Adzuna,full_time,Unknown,,,,False
886,Senior Consultant Data Science,,5,173,20251227,Adzuna,full_time,Unknown,,,,False
887,Data & AI Jumpstart@IBM ab 01.09.2024,,5,390,20250224,Adzuna,Not provided,Stellen für Hochschulabsolventen,,,,False
888,"Consultant Quantitative Analytics - Financial Services - Consulting, Business Analysis, Ingenieur",,5,489,20260731,Adzuna,Not provided,Stellen für Hochschulabsolventen,,,,False
889,"Senior Data & AI Consultant (Frankfurt/Munich, Germany)",,5,490,20260202,Adzuna,full_time,Beraterstellen,,,,False
890,Associate Data Scientist,,5,390,20260802,Adzuna,Not provided,Unknown,,,,False
891,(Senior) Manager - AI Security,,5,173,20251216,Adzuna,full_time,IT-Stellen,,,,False
892,(Senior) Manager KI,,5,491,20260730,Adzuna,part_time,Unknown,,,,False
893,Intern AI SOLUTIONS - Project Management & Business Development,,5,492,20260716,Adzuna,Not provided,Unknown,,,,False
894,Senior AI Engineer,,5,393,20260512,Adzuna,full_time,IT-Stellen,,,,False
895,Data Scientist (f/x/m),,5,318,20260721,Adzuna,full_time,Unknown,,,,False
896,"Associate - AI Tech Consulting (all genders) - Consulting, Ingenieur",,5,493,20260731,Adzuna,Not provided,Stellen für Hochschulabsolventen,,,,False
897,"Senior AI Tech Consultant (all genders) - Consulting, Ingenieur",,5,493,20260802,Adzuna,Not provided,Stellen für Hochschulabsolventen,,,,False
898,Experte Contact Center AI (Conversational AI & Agentic AI),,4,494,20260802,Adzuna,Not provided,Sonstige/Allgemeine Stellen,,,,False
899,Senior Datenarchitekt Data & AI Strategie,,4,357,20260730,Adzuna,Not provided,IT-Stellen,,,,False
900,(Senior) Data Scientist - KI und ML - FinTech,,4,77,20260723,Adzuna,full_time,IT-Stellen,,,,False
901,KI Entwickler,,4,495,20260803,Adzuna,Not provided,Unknown,,,,False
902,"Manager People & Culture – Agile Führung & Konfliktmanagement, Quereinsteiger willkommen!",,4,440,20260721,Adzuna,part_time,IT-Stellen,,,,False
903,"(Junior) Data Scientist - Datenbankentwicklung/BI, Ingenieur",,4,176,20260801,Adzuna,Not provided,Stellen für Hochschulabsolventen,,,,False
904,Data Science und Künstliche Intelligenz (B.Sc.) 2027,,4,69,20260702,Adzuna,Not provided,Teilzeitstellen,,,,False
905,Senior AI / ML Engineer für Technologieberatung im Bankingumfeld - Frankfurt am Main,,4,396,20260728,Adzuna,full_time,Unknown,,,,False
906,Senior ML Engineer (m/f/d),,4,276,20260716,Adzuna,Not provided,Unknown,,,,False
907,AI/ML Engineer – Generative AI  Legal AI,,4,475,20260727,Adzuna,part_time,Juristische Stellen,,,,False
908,"Senior Data Scientist, Retail Media (m/f/d)",,4,276,20260716,Adzuna,Not provided,Unknown,,,,False
909,Data Scientist* Komposit,,4,496,20260730,Adzuna,Not provided,IT-Stellen,,,,False
910,Student/in für die Erstellung einer Reinforcement Learning Umgebung,,4,460,20260801,Adzuna,Not provided,Unknown,,,,False
911,IT Projektleiter:in für AI-Projekte,,4,497,20260716,Adzuna,full_time,Unknown,,,,False
912,Senior Data Scientist (m/w),,4,498,20260512,Adzuna,full_time,Unknown,,,,False
913,Praktikum Associate Consultant Data Science,,4,376,20260427,Adzuna,Not provided,Unknown,,,,False
914,(Senior) Manager - AI Security,,4,173,20251216,Adzuna,full_time,IT-Stellen,,,,False
915,Abschlussarbeit - Skalierbare Zielpunktoptimierung Solarturmkraftwerke,,4,460,20260716,Adzuna,Not provided,Technikerstellen,,,,False
916,Senior Data Scientist,,4,499,20260513,Adzuna,full_time,Unknown,,,,False
917,"Senior AI Consultant - Projektmanagement, Anwendungsentwicklung, Consulting, Datenbankentwicklung/BI, Ingenieur",,4,59,20260801,Adzuna,Not provided,Stellen für Hochschulabsolventen,,,,False
918,"Associate - AI Tech Consulting (all genders) - Consulting, Ingenieur",,4,493,20260731,Adzuna,Not provided,Stellen für Hochschulabsolventen,,,,False
919,"Senior AI Tech Consultant (all genders) - Consulting, Ingenieur",,4,493,20260802,Adzuna,Not provided,Stellen für Hochschulabsolventen,,,,False
920,AVEVA PI Systemintegrator (OSIsoft PI),,4,500,20260716,Adzuna,full_time,Unknown,,,,False
921,Teilzeit: Teamassistenz im Startup,,4,501,20260731,Adzuna,Not provided,Unknown,,,,False
922,Full-Stack Software Engineer / Backend & Frontend - AdTech SaaS Startup remote,,4,502,20260716,Adzuna,full_time,Unknown,,,,False
923,SAP Consultant Planning & Process Systems - J3516,,4,503,20260716,Adzuna,full_time,Unknown,,,,False
924,"Platform Engineer Analytics & KI-Platform - Business Analysis, Ingenieur",,4,504,20260731,Adzuna,Not provided,Stellen für Hochschulabsolventen,,,,False
925,Platform Engineer Analytics & KI-Platform,,4,322,20260316,Adzuna,Not provided,IT-Stellen,,,,False
926,(Senior) Data Scientist Retail Media,,4,280,20251001,Adzuna,Not provided,Unknown,,,,False
927,Data Scientist - Gen AI,,4,505,20260728,Adzuna,full_time,Unknown,,,,False
928,"Administrator SharePoint Farm | On-Prem, MS SQL, IIS, LoadBalancer | 100% Home Office (mwd)",,4,375,20260728,Adzuna,full_time,Unknown,,,,False
929,Studentische Aushilfe Data Analytics Property & Casualty,,4,506,20260721,Adzuna,Not provided,Unknown,,,,False
930,SAP Consultant Supply Chain Systems - J3516,,4,503,20260716,Adzuna,full_time,Unknown,,,,False
931,Spezialist KI,,4,507,20260725,Adzuna,Not provided,Unknown,,,,False
932,"(Junior) Microsoft Fabric & AI Analytics Consultant - System Engineering / Admin, Consulting, Business Analysis, Ingenieur",,4,176,20260801,Adzuna,Not provided,Stellen für Hochschulabsolventen,,,,False
933,"Werkstudent | RPA & AI (all genders) - System Engineering / Admin, Ingenieur",,4,508,20260802,Adzuna,Not provided,Stellen für Hochschulabsolventen,,,,False
934,"Werkstudent | Software-Entwicklung (all genders) - Anwendungsentwicklung, Ingenieur",,4,508,20260731,Adzuna,Not provided,Stellen für Hochschulabsolventen,,,,False
935,"Social Media & AI Content Specialist - Umzug nach Athen, Griechenland",,4,509,20260622,Adzuna,full_time,Kundendienststellen,,,,False
936,Founding Software Engineer,,4,510,20260521,Adzuna,full_time,Unknown,,,,False
937,Solution Architect – SAP Business Data Cloud,,4,511,20260510,Adzuna,full_time,Unknown,,,,False
938,(Senior) AI Engineer & Technical Project Lead (Köln) (w/d/m),,4,497,20260721,Adzuna,Not provided,IT-Stellen,,,,False
939,Duales Studium Informatik - Studienrichtung Künstliche Intelligenz,,4,474,20260711,Adzuna,Not provided,Teilzeitstellen,,,,False
940,Software Engineer Enterprise Search (all genders),,2,258,20260717,Adzuna,Not provided,IT-Stellen,,,,False
941,Senior Software Engineer,,2,512,20260716,Adzuna,Not provided,IT-Stellen,,,,False
942,Senior Software Engineer - Distribution,,2,512,20260718,Adzuna,Not provided,Unknown,,,,False
943,Ingenieur Informationstechnik als DSP Software Engineer - Entwicklung & Implementierung,,2,513,20260615,Adzuna,full_time,IT-Stellen,,,,False
944,Software Test Engineer HiL,,2,514,20260801,Adzuna,full_time,Unknown,,,,False
945,Software Engineer (*),,2,413,20260716,Adzuna,full_time,Unknown,,,,False
946,.NET Software Engineer,,2,515,20260729,Adzuna,full_time,IT-Stellen,100000.0,120000.0,110000.0,True
947,Software Engineer - DevOps,,2,326,20260529,Adzuna,full_time,Sonstige/Allgemeine Stellen,,,,False
948,Senior Software Engineer,,2,332,20260713,Adzuna,full_time,Technikerstellen,,,,False
949,Senior Software Engineer,,2,344,20260710,Adzuna,Not provided,IT-Stellen,,,,False
950,"Software Engineer, Infrastructure",,2,516,20260205,Adzuna,full_time,Unknown,,,,False
951,"Software Engineer, Infrastructure",,2,517,20260512,Adzuna,full_time,IT-Stellen,,,,False
952,Senior Software Engineer,,2,518,20260512,Adzuna,full_time,IT-Stellen,,,,False
953,Java Software Engineer,,2,519,20260604,Adzuna,Not provided,Unknown,,,,False
954,Software Engineer – Fullstack,,2,520,20260720,Adzuna,Not provided,IT-Stellen,,,,False
955,Staff Software Engineer,,2,521,20260530,Adzuna,full_time,IT-Stellen,,,,False
956,Fullstack Software Engineer,,2,522,20260723,Adzuna,full_time,IT-Stellen,80000.0,120000.0,100000.0,True
957,Principal Software Engineer,,2,123,20260113,Adzuna,Not provided,Unknown,,,,False
958,Principal Software Engineer,,2,523,20260109,Adzuna,full_time,Unknown,,,,False
959,Senior Software Engineer,,2,524,20260507,Adzuna,full_time,IT-Stellen,58000.0,120000.0,89000.0,True
960,Senior Software Engineer,,2,418,20260712,Adzuna,full_time,IT-Stellen,,,,False
961,Senior Software Engineer,,2,525,20260716,Adzuna,full_time,Unknown,,,,False
962,Senior Software Engineer,,2,327,20260728,Adzuna,full_time,Unknown,,,,False
963,Senior Software Engineer - Remote,,2,526,20260725,Adzuna,Not provided,Unknown,,,,False
964,Software Engineer - Backend Specialist,,2,285,20260624,Adzuna,Not provided,Unknown,,,,False
965,Desktop Software Engineer C++,,2,527,20260625,Adzuna,full_time,Technikerstellen,,,,False
966,"Senior Software Engineer, API",,2,528,20260717,Adzuna,full_time,Sonstige/Allgemeine Stellen,,,,False
967,SAP ABAP OO Entwickler (S/4HANA) – Banking & Risikomanagement) (m|w|d),,8,529,20260720,Adzuna,Not provided,IT-Stellen,,,,False
968,Software Engineer,,8,530,20260512,Adzuna,full_time,IT-Stellen,,,,False
969,Software Engineer,,8,531,20250904,Adzuna,full_time,Unknown,,,,False
970,Software Engineer,,8,532,20260716,Adzuna,full_time,Unknown,,,,False
971,.NET Software Engineer,,8,515,20260729,Adzuna,full_time,IT-Stellen,95000.0,115000.0,105000.0,True
972,Software Engineer - Remote,,8,526,20260708,Adzuna,Not provided,Unknown,,,,False
973,UAV Software Engineer,,8,533,20260727,Adzuna,full_time,Sonstige/Allgemeine Stellen,,,,False
974,Staff Software Engineer,,8,213,20260421,Adzuna,full_time,Technikerstellen,,,,False
975,Senior Software Architect - Data Analytics & AI,,8,534,20260802,Adzuna,Not provided,Unknown,,,,False
976,C# Software Engineer,,8,294,20260716,Adzuna,full_time,Unknown,,,,False
977,Senior Software Engineer,,8,535,20260619,Adzuna,Not provided,Unknown,,,,False
978,Senior Software Engineer,,8,536,20260618,Adzuna,full_time,Unknown,,,,False
979,Java Software Engineer,,8,537,20260611,Adzuna,Not provided,Unknown,,,,False
980,Principal Software Engineer,,8,363,20260328,Adzuna,full_time,Unknown,,,,False
981,Principal Software Engineer,,8,362,20260512,Adzuna,full_time,IT-Stellen,,,,False
982,"Software Engineer, Agent",,8,538,20251219,Adzuna,full_time,IT-Stellen,,,,False
983,Senior Software Engineer,,8,539,20260717,Adzuna,full_time,Unknown,,,,False
984,Junior Software Engineer,,8,531,20260716,Adzuna,full_time,Unknown,,,,False
985,(Senior) Software Engineer,,8,540,20260720,Adzuna,full_time,IT-Stellen,,,,False
986,AI Software Engineer,,8,541,20260512,Adzuna,full_time,IT-Stellen,,,,False
987,Senior Fullstack Developer - Data Analytics & AI,,8,534,20260802,Adzuna,Not provided,Unknown,,,,False
988,Senior Software Engineer - Remote,,8,526,20260708,Adzuna,Not provided,Unknown,,,,False
989,Senior Software Engineer — Software Platform & Middleware,,8,542,20260524,Adzuna,full_time,IT-Stellen,,,,False
990,Software Engineer - Virtual Machine,,8,543,20260720,Adzuna,Not provided,Unknown,,,,False
991,Software Engineer (all genders),,8,544,20260716,Adzuna,Not provided,Unknown,,,,False
992,(Senior) Embedded Software Engineer,,8,545,20260730,Adzuna,full_time,Unknown,,,,False
993,Software Engineer (Full-Stack),,8,546,20260717,Adzuna,Not provided,IT-Stellen,55000.0,85000.0,70000.0,True
994,Mission Planning Software Engineer,,8,547,20260731,Adzuna,full_time,Technikerstellen,,,,False
995,Software Engineer (all genders),,8,548,20260519,Adzuna,full_time,Unknown,60000.0,80000.0,70000.0,True
996,Software Engineer (C++/ .NET),,8,549,20260419,Adzuna,full_time,IT-Stellen,,,,False
997,Software Engineer (all genders),,8,550,20260716,Adzuna,full_time,Unknown,,,,False
998,Software Engineer — Software Platform & Middleware (Early Career),,8,542,20260524,Adzuna,full_time,IT-Stellen,,,,False
999,SAP/LISA Software Engineer mit Leadership-Perspektive,,6,231,20260617,Adzuna,Not provided,Unknown,,,,False
1000,Software Engineer SAP / LISA - Schwerpunkt Dokumentenmanagement,,6,231,20260601,Adzuna,Not provided,Unknown,,,,False
1001,Junior Software Engineer SAP/ LISA - Schwerpunkt Fakturierung und Abrechnung -,,6,231,20260715,Adzuna,Not provided,IT-Stellen,,,,False
1002,.NET Software Engineer,,6,515,20260729,Adzuna,full_time,IT-Stellen,75000.0,95000.0,85000.0,True
1003,Stellenangebot (Senior) Software Engineer,,6,253,20260710,Adzuna,full_time,IT-Stellen,,,,False
1004,Hackers wanted – Software Engineers,,6,551,20241108,Adzuna,full_time,IT-Stellen,,,,False
1005,Stellenangebot Lead (gn) Software Engineer,,6,253,20260724,Adzuna,full_time,IT-Stellen,,,,False
1006,Stellenangebot (Senior) Software Engineer (gn),,6,253,20260711,Adzuna,full_time,IT-Stellen,,,,False
1007,Hackers wanted – Senior Software Engineer,,6,551,20240730,Adzuna,full_time,IT-Stellen,,,,False
1008,Java Software Engineer - Payment Integration,,6,552,20260717,Adzuna,Not provided,Unknown,,,,False
1009,Software Engineer – 3D Printer behaviour,,6,553,20260619,Adzuna,full_time,IT-Stellen,,,,False
1010,Software Engineer,,6,554,20260512,Adzuna,full_time,IT-Stellen,,,,False
1011,"Software Engineer, Platform - Hamburg, Germany",,6,555,20260421,Adzuna,Not provided,IT-Stellen,,,,False
1012,Software Engineer SAP (all genders),,6,556,20260724,Adzuna,full_time,Unknown,,,,False
1013,"Software Engineer, CI/CD & DevOps",,6,557,20260706,Adzuna,Not provided,Unknown,,,,False
1014,Software Engineer (Compilers),,6,558,20260128,Adzuna,full_time,Technikerstellen,,,,False
1015,Senior Fullstack Software Engineer (All genders),,6,559,20260620,Adzuna,full_time,Unknown,,,,False
1016,Senior software engineer (m/f/d),,6,560,20260709,Adzuna,full_time,Unknown,,,,False
1017,Golang Software Engineer (m/f/d),,6,561,20260716,Adzuna,full_time,Unknown,,,,False
1018,Senior Software Engineer,,6,562,20260716,Adzuna,full_time,Unknown,,,,False
1019,Principal Software Engineer (m/f/d),,6,240,20260731,Adzuna,full_time,IT-Stellen,,,,False
1020,Software Engineer / Developer Golang (all genders),,6,232,20260627,Adzuna,full_time,IT-Stellen,,,,False
1021,(Senior) Software Engineer (all genders welcome),,6,563,20260717,Adzuna,Not provided,Unknown,,,,False
1022,(Senior) AI Software Engineer (all genders),,6,564,20260730,Adzuna,full_time,IT-Stellen,,,,False
